Name,url
Andrea Barzagli FIFA 09,/player/137186/andrea-barzagli/fifa09/
Bakari Koné FIFA 09,/player/137113/bakari-kon%C3%A9/fifa09/
Cuauhtémoc Blanco FIFA 09,/player/135708/cuauht%C3%A9moc-blanco/fifa09/
Cicinho FIFA 09,/player/135423/cicinho/fifa09/
Franco Semioli FIFA 09,/player/123623/franco-semioli/fifa09/
Marco Borriello FIFA 09,/player/123576/marco-borriello/fifa09/
Bastian Schweinsteiger FIFA 09,/player/121944/bastian-schweinsteiger/fifa09/
Simon Rolfes FIFA 09,/player/121122/simon-rolfes/fifa09/
Diego Benaglio FIFA 09,/player/115533/diego-benaglio/fifa09/
Jermaine Jones FIFA 09,/player/112847/jermaine-jones/fifa09/
Reyes FIFA 09,/player/111093/reyes/fifa09/
Nihat FIFA 09,/player/110971/nihat/fifa09/
Hamit Altintop FIFA 09,/player/107647/hamit-altintop/fifa09/
John Mensah FIFA 09,/player/107528/john-mensah/fifa09/
Adriano FIFA 09,/player/106019/adriano/fifa09/
David Suazo FIFA 09,/player/105477/david-suazo/fifa09/
Robert Green FIFA 09,/player/101880/robert-green/fifa09/
Markus Miller FIFA 09,/player/101875/markus-miller/fifa09/
Nigel de Jong FIFA 09,/player/53578/nigel-de-jong/fifa09/
Maxwell FIFA 09,/player/53405/maxwell/fifa09/
Fabrizio Miccoli FIFA 09,/player/53116/fabrizio-miccoli/fifa09/
Tim Wiese FIFA 09,/player/53012/tim-wiese/fifa09/
Henrik Larsson FIFA 09,/player/52241/henrik-larsson/fifa09/
Mahamadou Diarra FIFA 09,/player/52058/mahamadou-diarra/fifa09/
Tim Cahill FIFA 09,/player/51412/tim-cahill/fifa09/
Jonathan Woodgate FIFA 09,/player/50641/jonathan-woodgate/fifa09/
Allan McGregor FIFA 09,/player/49000/allan-mcgregor/fifa09/
Morten Gamst Pedersen FIFA 09,/player/46857/morten-gamst-pedersen/fifa09/
Markus Rosenberg FIFA 09,/player/46175/markus-rosenberg/fifa09/
Daniele Bonera FIFA 09,/player/45595/daniele-bonera/fifa09/
Mladen Petrič FIFA 09,/player/45504/mladen-petri%C4%8D/fifa09/
Barry Ferguson FIFA 09,/player/43020/barry-ferguson/fifa09/
Matthieu Delpierre FIFA 09,/player/41725/matthieu-delpierre/fifa09/
Zdeněk Grygera FIFA 09,/player/40988/zden%C4%9Bk-grygera/fifa09/
Edmilson FIFA 09,/player/40702/edmilson/fifa09/
Joseph Yobo FIFA 09,/player/35713/joseph-yobo/fifa09/
Kim Källström FIFA 09,/player/31831/kim-k%C3%A4llstr%C3%B6m/fifa09/
Christoph Metzelder FIFA 09,/player/30663/christoph-metzelder/fifa09/
Tim Borowski FIFA 09,/player/30630/tim-borowski/fifa09/
Shunsuke Nakamura FIFA 09,/player/29552/shunsuke-nakamura/fifa09/
Capdevila FIFA 09,/player/25924/capdevila/fifa09/
Mario Yepes FIFA 09,/player/24438/mario-yepes/fifa09/
Dédé FIFA 09,/player/23972/d%C3%A9d%C3%A9/fifa09/
Yeste FIFA 09,/player/22499/yeste/fifa09/
Rogério Ceni FIFA 09,/player/21570/rog%C3%A9rio-ceni/fifa09/
Danny FIFA 09,/player/20800/danny/fifa09/
Valerón FIFA 09,/player/19896/valer%C3%B3n/fifa09/
Dirk Kuyt FIFA 09,/player/15723/dirk-kuyt/fifa09/
Andrew Johnson FIFA 09,/player/13690/andrew-johnson/fifa09/
Wes Brown FIFA 09,/player/13130/wes-brown/fifa09/
Andriy Shevchenko FIFA 09,/player/13128/andriy-shevchenko/fifa09/
Seydou Keita FIFA 09,/player/12259/seydou-keita/fifa09/
Brad Friedel FIFA 09,/player/11983/brad-friedel/fifa09/
Timo Hildebrand FIFA 09,/player/11769/timo-hildebrand/fifa09/
Ivan Klasnič FIFA 09,/player/10133/ivan-klasni%C4%8D/fifa09/
Scott Parker FIFA 09,/player/8517/scott-parker/fifa09/
Gabriel Iván Heinze FIFA 09,/player/8222/gabriel-iv%C3%A1n-heinze/fifa09/
Joris Mathijsen FIFA 09,/player/7814/joris-mathijsen/fifa09/
Landon Donovan FIFA 09,/player/7743/landon-donovan/fifa09/
Marek Jankulovski FIFA 09,/player/6083/marek-jankulovski/fifa09/
Alberto Gilardino FIFA 09,/player/5879/alberto-gilardino/fifa09/
Pascal Feindouno FIFA 09,/player/5738/pascal-feindouno/fifa09/
Richard Dunne FIFA 09,/player/4111/richard-dunne/fifa09/
Louis Saha FIFA 09,/player/3912/louis-saha/fifa09/
Lorenzo Stovini FIFA 09,/player/3216/lorenzo-stovini/fifa09/
Ricardo FIFA 09,/player/3081/ricardo/fifa09/
Ulrich Ramé FIFA 09,/player/2992/ulrich-ram%C3%A9/fifa09/
Filippo Inzaghi FIFA 09,/player/1198/filippo-inzaghi/fifa09/
Christian Panucci FIFA 09,/player/1111/christian-panucci/fifa09/
Jens Lehmann FIFA 09,/player/805/jens-lehmann/fifa09/
Pim Steinmets FIFA 09,/player/185208/pim-steinmets/fifa09/
Thiago Neves FIFA 09,/player/185000/thiago-neves/fifa09/
Sebastian Giovinco FIFA 09,/player/184431/sebastian-giovinco/fifa09/
Alexandre Pato FIFA 09,/player/180175/alexandre-pato/fifa09/
